Address,Latitude,Longitude
"San Mateo, CA",37.562968,-122.325504
"Glen Oaks, NY",40.747157,-73.711842
"West Chester, PA",39.960676,-75.605475
"Clarion, PA",41.214798,-79.385311
"Spanish Valley, UT",38.493323,-109.458456
"Independence, KS",37.22424,-95.708335
"Porter, OK",35.870911,-95.522462
"Port Washington, WI",43.387199,-87.875639
"Kaneohe, HI",21.402897,-157.799661
"Cheswick, PA",40.541714,-79.799206
"Bordentown, NJ",40.146196,-74.711845
"West Linn, OR",45.366195,-122.630123
"St. Charles, IL",41.914214,-88.308696
"Edisto, SC",32.550321,-80.297124
"Shelbyville, TN",35.48339,-86.460251
"Collins, MS",31.645466,-89.555334
"West Bridgewater, MA",42.018963,-71.007801
"Alton, IN",38.122541,-86.417752
"Grady, NM",34.821463,-103.31743
"Moore, TX",29.055264,-99.010328
"Altoona, AL",34.026183,-86.326071
"Palatine, IL",42.110291,-88.03423
"Hooper, CO",37.742756,-105.875289
"Terre Haute, IN",39.466728,-87.413892
"Fairfax, VT",44.665473,-73.010339
"Zephyr Hills, FL",28.233631,-82.181218
"Santa Margarita, CA",35.389979,-120.609302
"Saint Leonard, MD",38.474277,-76.506322
"Cayucos, CA",35.442765,-120.892131
"Ewing, KY",38.427273,-83.863272
"Dingman Township, PA",41.340303,-74.944274
"Fresno, TX",29.538862,-95.447465
"Evans, GA",33.533742,-82.130658
"Ellington/Somers, CT",41.985197,-72.446072
"Cape Elizabeth, ME",43.56371,-70.200047
"Crum Lynne, PA",39.867235,-75.336824
"Girard, OH",41.153924,-80.701448
"Nicoma Park, OK",35.491179,-97.32307
"Jamesport, NY",40.949536,-72.581467
"New Pekin, IN",38.505083,-86.016927
"Lancaster, MA",42.455671,-71.673106
"Hudson, NC",35.848488,-81.49594
"Magna, UT",40.709139,-112.101588
"Eunice, LA",30.494394,-92.417616
"South Lake Tahoe, CA",38.939903,-119.977167
"Clarkston, MI",42.735142,-83.419276
"Oxford, PA",39.78537,-75.978846
"Boardman, OR",45.83988,-119.700591
"Hiko, Rachel NV, NV",37.644693,-115.7428
"Alcoa, TN",35.789509,-83.973804
"Twin falls, ID",42.55585,-114.47004
"Somerset, NJ",40.529237,-74.640061
"Port Jefferson Station, NY",40.925403,-73.047343
"Glen Ridge, NJ",40.805367,-74.203741
"Corbin, KY",36.948713,-84.096888
"Fuera Bush/Delmar, NY",42.595317,-73.836004
"Northfield, VT",44.151177,-72.656744
"Kalaloch, WA",47.605651,-124.37102
"Greemough, MT",46.916592,-113.436756
"Revere, MA",42.408438,-71.012014
"Madison, FL",30.46938,-83.412939
"Francestown, NH",42.987599,-71.812595
"Fayettieville, NC",35.052637,-78.878381
"See below, UT",39.32098,-111.09371
"Novelty, OH",41.478538,-81.339571
"Calhoun, GA",34.502568,-84.951055
"Delden, NY",40.866461,-73.035672
"Southampton, NJ",39.927447,-74.726573
"Ringwood, NJ",41.113452,-74.245426
"Glenns Ferry, ID",42.954872,-115.300923
"Troutman, NC",35.702041,-80.888829
"Summerfield, NC",36.208772,-79.904779
"Santee, CA",32.838357,-116.97393
"Yorba linda, CA",33.888521,-117.813274
"cynthiana, LA",38.390337,-84.294103
"New Castle, PA",41.003666,-80.347016
"The Dalles, OR",45.594575,-121.1787
"Corvallis (just north of), OR",44.564548,-123.262025
"Port Ludlow, WA",47.925376,-122.683491
"Centralia, WA",46.716188,-122.954287
"Peterborough, NH",42.870621,-71.95166
"White Plains, NY",41.03401,-73.762896
"Apollo Beach, FL",27.773067,-82.407608
"North Bend, OR",43.406492,-124.224262
"Moosup, CT",41.71285,-71.880885
"Grass Valley, CA",39.219037,-121.061081
"Clifton Springs, NY",42.961726,-77.139988
"Happy Valley, OR",45.441237,-122.512528
"Chaska, MN",44.78933,-93.601857
"Lyndhurst, VA",38.029307,-78.945006
"Hillsborough, NJ",40.508107,-74.637439
"Douglassville, PA",40.258131,-75.726296
"Albany, GA",31.578481,-84.155723
"Presque Isle, ME",46.681127,-68.015878
"Wikiup, AZ",34.705163,-113.611816
"Levant, ME",44.869241,-68.934771
"Ellicott City, MD",39.267334,-76.798323
"Coshocton, OH",40.271992,-81.859575
"Hannibal, MO",39.708386,-91.358474
"Plymouth, UT",41.875458,-112.144128
"Chugiak, AK",61.388887,-149.481952
"Kure Beach, NC",33.996852,-77.907226
"Pasadena, MD",39.107359,-76.571063
"Brentwood, NY",40.781236,-73.246231
"Picacho, AZ",32.71311,-111.498632
"Quilcene, WA",47.822299,-122.875706
"Windber, PA",40.239813,-78.835029
"Redmond, WA",47.674005,-122.121518
"Randolf, MN",44.526101,-93.019928
"Isleboro, ME",44.293878,-68.908577
"Wayne, PA",40.041611,-75.369898
"Rocklin/Auburn, CA",38.896543,-121.076888
"Lake Buena Vista, FL",28.369559,-81.526153
"Boonsboro, MD",39.506198,-77.652498
"Roan Mountain, TN",36.196205,-82.070391
"Caroga Lake, NY",43.13771,-74.48101
"Arnold, PA",40.580051,-79.766711
"Bennington/Minneapolis, KS",39.121927,-97.706723
"Mattawa, WA",46.737926,-119.902819
"Lake Stevens, WA",48.002836,-122.106337
"Lucerne, CA",39.090192,-122.796386
"Elmsford, NY",41.055073,-73.820154
"Treasure Island, FL",27.769199,-82.768983
"Wilson, NC",35.725822,-77.911103
"Richmond to Norfolk, VA",36.850764,-76.285893
"Belton, TX",31.05599,-97.464468
"Nottingham, PA",39.750882,-76.024142
"Kingston, IL",42.099721,-88.758994
"Mckees Rocks, PA",40.465649,-80.065629
"Bessemer, AL",33.401802,-86.954423
"Ogallala, NE",41.128192,-101.72042
"Ashaway, RI",41.423417,-71.785642
"Charlton, NY",42.933428,-73.968995
"Kirtland, NM",36.734156,-108.359798
"Monroe Township, NJ",40.336395,-74.433065
"Belgrade, MT",45.776273,-111.177096
"Middleton, ID",43.706853,-116.620117
"Cle Elum, WA",47.195387,-120.939232
"Walhalla, SC",34.764791,-83.064061
"Rosarito)(Baja)(Mexico), OH",32.366128,-117.061738
"Rockaway, NY",40.592684,-73.797772
"Pass a grill Beach, FL",27.695711,-82.736733
"West Richland, WA",46.304289,-119.361422
"Shakopee, MN",44.797398,-93.527277
"Willard, OH",41.053118,-82.726272
"Willowbrook, IL",41.769767,-87.935876
"Oxnard, CA",34.197478,-119.177038
"Saint James, NY",40.875407,-73.152671
"Fairfield, CT",41.140862,-73.261277
"Spencerville, KS",39.01188,-98.484227
"Garrison, NY",41.380465,-73.940461
"North Plains, OR",45.597798,-123.000818
"Keysville, FL",27.868882,-82.095809
"Savage, MT",47.453528,-104.342824
"Canonsburg, PA",40.262552,-80.18726
"Brigham City, UT",41.51024,-112.015519
"Ripon, CA",37.73948,-121.135415
"Waxahachie, TX",32.386531,-96.848321
"Carbondale, PA",41.573719,-75.501862
"Claremont, CA",34.096673,-117.719775
"Vermilion, OH",41.421998,-82.364593
"Rapid City, WY",44.08052,-103.231028
"Colorado (above; in flight), CO",39.550059,-105.782059
"St. Marys, KS",39.194149,-96.071096
"Polk City, FL",28.182532,-81.82396
"East Longmeadow, MA",42.064517,-72.512581
"Cromwell, CT",41.595075,-72.645351
"Payette, ID",44.078207,-116.933756
"Fernley, NV",39.60795,-119.251855
"Sturgis, SD",44.409721,-103.50908
"Joseph City, AZ",34.955996,-110.331307
"Santa Ana, CA",33.745473,-117.867666
"Riverdale, MI",43.386446,-84.83599
"Bennington, KS",39.030529,-97.594179
"Pinkney, MI",42.456716,-83.94635
"Roaring river, NC",36.206513,-81.0037
"Maysville, OK",34.817284,-97.405845
"Lansdowne, PA",39.938156,-75.271846
"Pryor, OK",36.308454,-95.316892
"Cave Creek, AZ",33.833399,-111.9507
"Jamestown, CA",37.953263,-120.422715
"Porterville, CA",36.06517,-119.016441
"Holbrook (north of), AZ",34.902253,-110.158156
"Kansas city mo, MO",39.09974,-94.578546
"Union, NJ",40.697582,-74.263168
"Picayune, MS",30.525443,-89.679523
"Sandia Park, NM",35.168167,-106.366418
"Buda, TX",30.081737,-97.842902
"Oneals, CA",37.126994,-119.695527
"Iowa Falls, IA",42.519898,-93.264554
"Medfield, MA",42.187581,-71.306452
"Arnold, NE",41.422502,-100.193452
"Genoa, NV",39.00403,-119.847231
"Purvis, MS",31.143256,-89.409798
"Maury Island, WA",47.377061,-122.429865
"Bridgeport, NE",41.665255,-103.101855
"Arthur, NE",41.571666,-101.691573
"Richmond Hill, NY",40.695784,-73.827206
"Hyannis, NE",42.000514,-101.761829
"Fall Creek, WI",44.763545,-91.277088
"Folsom, PA",39.88986,-75.325193
"Alliance, NE",42.093024,-102.870203
"Citronelle, AL",31.090729,-88.228078
"SPRINGFIELD, VA",38.789267,-77.18722
"Berwick/Wells, ME",43.30957,-70.657031
"Santa Paula, CA",34.354186,-119.05925
"Lindsborg, KS",38.57361,-97.674463
"Las Brisas, CA",33.543407,-117.788307
"Strawberry, AZ",34.407821,-111.493494
"Kingsburg, CA",36.513855,-119.553996
"Rock Round, CA",30.50823,-97.678919
"LaGrande, OR",45.324588,-118.087704
"Evergreen, CO",39.633296,-105.317204
"NYC (Brooklyn), NY",40.678153,-73.94416
"Silas, AL",31.765436,-88.329202
"Port Saint Lucie, FL",27.273072,-80.358204
"Eatonville, WA",46.86733,-122.266518
"Lawtey, FL",30.044155,-82.071785
"Clermont, FL",28.549468,-81.772837
"Easton, WA",47.23705,-121.178995
"Virginia City, NV",39.309487,-119.649987
"Tramonto, AZ",33.80667,-112.117683
"Santa Elena, TX",26.760077,-98.486396
"Thetford/Bradford (between), VT",53.793814,-1.756371
"El Cerrito, CA",37.916117,-122.310776
"Millville, DE",38.549583,-75.123243
"Centralia, MO",39.210293,-92.137947
"Endwell, NY",42.112878,-76.021014
"Newark, CA",37.529976,-122.038378
"Vernal, UT",40.455525,-109.528732
"Mattoon, IL",39.483091,-88.372845
"Nespelem, WA",48.167085,-118.974757
"Geneva, NY",42.868001,-76.985551
"Pflugerville, TX",30.454826,-97.622255
"Boca raton, FL",26.368281,-80.128956
"Salida, CA",37.705757,-121.084922
"Henrico, VA",37.505957,-77.332443
"Linn, MO",38.485901,-91.850438
"St. Petersburg Allendale Neighborhood, FL",27.767627,-82.640315
"Rockwell, NC",35.551271,-80.406455
"Demossville, KY",38.804457,-84.418348
"DARIEN, CT",41.077211,-73.468705
"Williamstown, WV",39.400608,-81.448157
"Colorado City, CO",37.945307,-104.835279
"Fort Eustis, VA",37.152523,-76.57756
"odessa, FL",28.1794,-82.557968
"montcalm, WV",37.354015,-81.252608
"Adairsville, GA",34.368675,-84.934125
"San Luis Obispo, CA",35.282778,-120.6596
"Coolidge, AZ",32.977865,-111.517605
"Fishkill, NY",41.535661,-73.899026
"Tofte, WI",43.784429,-88.787886
"Trabuco Canyon, CA",33.665491,-117.587008
"East Athens, GA",33.951945,-83.35756
"Heavener, OK",34.895548,-94.603016
"Kennett Square, PA",39.84679,-75.711615
"Woodinville, WA",47.75427,-122.16344
"Maltby, WA",47.805074,-122.113195
"Ellington, CT",41.917287,-72.458226
"Anacortes and Coupeville, WA",48.219794,-122.686264
"Robertsville, MO",38.4148,-90.814029
"Bell Gardens, CA",33.965279,-118.151451
"Stevens point, WI",44.52359,-89.574544
"Simi valley, CA",34.269421,-118.781474
"Temple CIty, CA",34.107205,-118.05784
"Bayshore, NY",40.7251,-73.245409
"Saint Stephen, SC",33.405177,-79.925142
"Copiague, NY",40.681512,-73.39984
"Ft. Walton Beach, FL",30.420072,-86.617046
"Dallas/Irving, TX",32.814018,-96.948908
"Nephi, UT",39.710261,-111.836342
"Hampton Bays, NY",40.868989,-72.517588
"Harrison, MI",44.01919,-84.799484
"Afton, IA",41.028392,-94.197591
"Bardstown, KY",37.809232,-85.466922
"Gallaman, MS",31.932104,-90.389282
"Marcus Hook, PA",39.8193,-75.418509
"rt66, VA",37.431584,-78.656876
"Summerville, VA",38.521816,-77.609453
"Shirley, NY",40.801488,-72.867615
"Hopewell Junction, NY",41.583992,-73.808741
"Canfield, OH",41.025081,-80.76092
"Standish, ME",43.735591,-70.550935
"Tangent, OR",44.541238,-123.108132
"Portland, ME",43.659101,-70.256837
"North Providence, RI",41.853568,-71.467648
"Hood River, OR",45.706793,-121.5281
"Flanders, NJ",40.841865,-74.716129
"Greenville, ME",45.459495,-69.5906
"Marion, VA",36.834811,-81.514858
"Thetford, VT",43.825066,-72.243475
"Temple City, CA",34.107205,-118.05784
"Creedmoor/ Wake Forest, NC",35.958735,-78.687241
"Oberlin, OH",41.293965,-82.217399
"Coudersport, PA",41.774767,-78.020554
"Brunswick, ME",43.914039,-69.967009
"Warrento, MO",38.82119,-91.139188
"Moscow, MO",38.947821,-90.918194
"Carmel, NY",41.430116,-73.680111
"Dayton, PA",40.88037,-79.241965
"Rexburg, UT",43.823136,-111.792437
"Westcliff, CO",38.134747,-105.465845
"Greenwood Lake, NY",41.22262,-74.294308
"Croswell, MI",43.275597,-82.621051
"Cal Nev Ari, NV",35.305527,-114.883568
"Monroe, WA",47.855404,-121.970974
"Westmore, VT",44.771422,-72.054831
"Chatham, MA",41.682112,-69.959785
"lynwood, CA",33.930298,-118.211446
"Bessemer City, NC",35.284777,-81.283912
"Piscataway, NJ",40.554903,-74.464267
"Burley, ID",42.535768,-113.792779
"Winchester, IL",39.629794,-90.456216
"Las Cruces/Soccoro (between), NM",32.319956,-106.763637
"hobart, IN",41.532234,-87.255036
"Crescent City, CA",41.755745,-124.202611
"Harding, NJ",40.739747,-74.511174
"Cantonment, FL",30.605349,-87.344644
"Issaquah/Hobart, WA",47.53012,-122.032636
"Magee, MS",31.873766,-89.733698
"Oxford Junction, IA",41.983606,-90.956279
"Saint Johns, FL",30.082073,-81.547098
"Ramona, OK",36.530358,-95.923619
"Lathrop, CA",37.822701,-121.276629
"Maderia Beach, FL",27.798057,-82.797302
"Jonesville, MI",41.984199,-84.661888
"Orange, VA",38.245412,-78.110832
"Westminster, MD",39.575406,-76.995826
"Clearlake, CA",38.958205,-122.62639
"North Liberty, IA",41.752208,-91.607565
"Stanley, ND",48.317228,-102.390434
"Oakhill, OH",38.893956,-82.573477
"Altadena, CA",34.190147,-118.131297
"Wareham, MA",41.761474,-70.719714
"Cordele, GA",31.963507,-83.782413
"Pinehurst, NC",35.195418,-79.469469
"Pueblo West, CO",38.350019,-104.722738
"Powdersville, SC",34.791758,-82.49289
"Belleville, IL",38.520051,-89.984014
"Tularosa, NM",33.073955,-106.018584
"Mustang/OKC, OK",35.384213,-97.724508
"Lake Pleasant, MA",42.556746,-72.516063
"Brooklyn, NY, NY",40.678153,-73.94416
"Colburn, ID",48.397156,-116.535209
"Commerce, GA",34.204006,-83.457107
"La Mesa, CA",32.767809,-117.023075
"Bloomingdale, IL",41.95752,-88.080884
"Athelstane, WI",45.423871,-88.095403
"North Zulch, TX",30.917715,-96.108269
"Feasterville, PA",40.146611,-74.995206
"Pylesville, MD",39.68966,-76.373589
"Hatfield, PA",40.279821,-75.29933
"Bel Air/ Forest Hill, MD",39.535922,-76.348309
"Stillwater, NY",42.938399,-73.653155
"Naugatuck, CT",41.485913,-73.050677
"Richmond, MO",39.278648,-93.976873
"Harleyville, SC",33.214605,-80.447856
"Greenville, CA",40.139605,-120.951068
"Weston, CT",41.200911,-73.380686
"Lake Oswego, OR",45.419237,-122.663005
"Essex, IL",41.177281,-88.185624
"bristol, CT",41.67179,-72.949274
"Colcord, OK",36.26427,-94.693009
"Williams, OR",42.21873,-123.273967
"Green Brooke, NJ",40.604894,-74.485181
"Mooresburg, TN",36.347107,-83.227777
"Edgewater, MD",38.940537,-76.562939
"Flat Rock, IL",38.901725,-87.671712
"Lakeland, TN",35.230641,-89.740379
"Hampton, AR",33.537947,-92.469806
"Pipersville, PA",40.425942,-75.139324
"Clarendon, VT",43.564856,-72.966082
"Middletown, KY",38.245352,-85.538868
"Mountainside, NJ",40.672346,-74.357364
"TAMPA, FL",27.950557,-82.457165
"Near Philadelphia, MS",32.771549,-89.11671
"Mt.Tremper NY, NY",42.044792,-74.275407
"Burkburnett, TX",34.097849,-98.570635
"lehigh acres, FL",26.625369,-81.624814
"Rocklin/ Roseville, CA",38.788514,-121.216963
"PHOENIX, AZ",33.448379,-112.074018
"Damascus, MD",39.288456,-77.203892
"Ashland, NH",43.695324,-71.630627
"Oak island, NC",33.920371,-78.160815
"Oakridge, OR",43.746486,-122.461701
"sellersville, PA",40.353966,-75.304918
"Eagle Lake, ME",47.040016,-68.589495
"Spotsylvania, VA",38.197936,-77.587749
"McKees Rocks, PA",40.465649,-80.065629
"Eatontown, NJ",40.296243,-74.050959
"Oronoco, MN",44.166099,-92.53489
"Hillsboro, OR",45.520126,-122.989877
"Placentia, CA",33.871081,-117.862738
"La Plata, MD",38.529293,-76.975232
"Vernal/Naples, UT",40.419186,-109.528185
"Hensley, AR",34.505361,-92.205714
"Outside of truth or consequences, NM",33.128394,-107.252804
"Waco, GA",33.702858,-85.183261
"Waldron, AR",34.896437,-94.090985
"Decatur, AL",34.605942,-86.983321
"Raleigh (13 miles SW of)(in-flight), NC",35.779588,-78.638169
"Hondo, Seco, NM",36.525009,-105.618625
"Oaksboro, NC",35.225695,-80.32896
"Hyden, KY",37.160924,-83.373217
"Long Island, NY",40.789161,-73.134974
"Chehalis, WA",46.665249,-122.969817
"Secaucus, NJ",40.789569,-74.056529
"Keller, WA",48.07837,-118.684006
"Brentwood, CA",37.931846,-121.695765
"Searsport, ME",44.463944,-68.903861
"Simla, CO",39.141667,-104.083833
"Salome, AZ",33.781148,-113.614634
"Ledgewood, NJ",40.883657,-74.657292
"Worton, MD",39.274531,-76.092151
"Sussex, NJ",41.209798,-74.607641
"Urjala (Finland??), AK",61.080238,23.548584
"Hot springs, SD",43.431619,-103.474378
"Indianola, MS",33.450925,-90.65507
"Belfair, WA",47.451477,-122.826953
"Rogue River, OR",42.435971,-123.171978
"Wharton state Forest, NJ",39.718773,-74.677206
"Moodus, CT",41.502888,-72.450088
"Elizabethton, TN",36.348693,-82.210685
"Millerton, PA",41.984128,-76.938923
"WHITE TWP., NJ",40.81217,-75.049415
"Forest Hills, PA",40.419805,-79.850069
"Mattapan, MA",42.277185,-71.093503
"Lester Prairie, MN",44.883867,-94.041647
"Greenwater, WA",47.156097,-121.655128
"Menomonee Falls, WI",43.178874,-88.117295
"Chaumont, NY",44.067022,-76.130199
"Waverly, OH",39.126749,-82.985442
"Mt. Jackson, VA",38.745965,-78.642241
"Oak Park, IL",41.885015,-87.784485
"Bristol, PA",40.100646,-74.851816
"Hyattsville, MD",38.955954,-76.94553
"Berlin, MA",42.381208,-71.636995
"Rush, NY",42.995482,-77.629814
"Ft Lewis, WA",47.75105,-120.740131
"Santo Domingo Pueblo, NM",35.51477,-106.365868
"Brownsville, TX",25.901742,-97.497492
"Aitkin, MN",46.533036,-93.710268
"Zia Pueblo, NM",35.507002,-106.720291
"monrovia, CA",34.144236,-118.001968
"Hwy 101 south of Coos Bay, OR",43.380285,-124.218576
"Cape Canaveral, FL",28.392193,-80.607726
"aiken, SC",33.560406,-81.719546
"Rochester Hills, MI",42.658342,-83.149919
"Temple, TX",31.098255,-97.342765
"Mt. Holly, NC",35.295617,-81.016319
"Canadian Lakes, MI",43.579214,-85.301699
"Grants, CA",36.778265,-119.417914
"East Quogue, NY",40.840634,-72.581468
"Indian River Shores, FL",27.716676,-80.384206
"lake elsinore, CA",33.668061,-117.327279
"Pembroke, MA",42.071475,-70.809181
"South Salem, OR",44.942875,-123.035089
"Hayesville, NC",35.046204,-83.817966
"Quartzite, AZ",33.663924,-114.229971
"Rosemead, CA",34.080538,-118.072867
"Starkville, MS",33.450374,-88.818365
"Escondido., CA",33.119193,-117.086407
"New Boston, NH",42.976214,-71.693962
"North River, NY",43.738654,-74.048733
"Limerick, PA",40.238349,-75.539336
"prosser, WA",46.206814,-119.768907
"North Miami Beach, FL",25.933155,-80.162539
"honolulu, HI",21.309858,-157.858116
"Pearce, AZ",31.941925,-109.83955
"ROCHESTER, NY",43.156602,-77.608865
"Green Valley, AZ",31.854272,-110.993685
"Brookly, MI",42.105885,-84.248272
"Lakeland/Winter Haven, FL",28.02223,-81.732867
"Earth City, MO",38.769891,-90.466734
"Gold Bar, WA",47.856783,-121.69705
"college park, MD",38.989722,-76.937744
"annapolis, MD",38.978435,-76.492198
"West Hempstead, NY",40.704797,-73.650146
"Flowery Branch, GA",34.185124,-83.925184
"Moonachie/Little Ferry, NJ",40.859303,-74.040391
"Aston, PA",39.864832,-75.425717
"Rancho mirage, CA",33.739723,-116.412768
"Oaktown, IN",38.871159,-87.441388
"Hookstown, PA",40.599237,-80.472853
"Owatonna, MN",44.087907,-93.226025
"Lagrange, IN",41.641696,-85.416627
"McConnell, WV",37.825638,-81.9668
"WinstonSalem, NC",36.099875,-80.244219
"York Harbor, ME",43.136751,-70.645606
"Golden, CO",39.755569,-105.22112
"Great Meadows, NJ",40.870651,-74.911848
"OCEAN CITY, MD",38.336486,-75.084885
"Fredericksburg, IA",42.965241,-92.199631
"Eureka, KS",37.823894,-96.28915
"Anamoose, ND",47.882527,-100.241237
"ranchos de taos, NM",36.358615,-105.609471
"Juno Beach, FL",26.879761,-80.053352
"Rockledge, FL",28.316477,-80.726965
"Indianapolis, NY",39.768377,-86.158082
"Manheim, PA",40.163412,-76.39498
"Signal Hill, CA",33.80447,-118.167823
"Aguanga, CA",33.442681,-116.865124
"Breckenridge, TX",32.755673,-98.902308
"Turnpike near Bristol township, PA",40.125959,-74.868237
"Fairfield, ID",43.346594,-114.791713
"Huron, SD",44.363344,-98.214239
"Silt, CO",39.548618,-107.656151
"Whitewater, WI",42.833647,-88.732343
"santa fe, NM",35.687002,-105.937783
"Leland, NC",34.229407,-78.034324
"Columbia city, IN",41.157274,-85.488293
"Palmer Lake, CO",39.1222,-104.917208
"North bend, WA",47.495684,-121.786764
"Mountain home, ID",43.132942,-115.691188
"Deweyville, UT",41.710485,-112.090232
"Riverton, WY",43.02467,-108.380625
"Pacific City, OR",45.20233,-123.962879
"Valentine, NE",42.872762,-100.550984
"Blair, NE",41.54471,-96.135052
"Mc Henry, IL",42.333329,-88.266763
"Alfred, ME",43.476473,-70.716184
"South whitley, IN",41.084763,-85.628058
"Granite City, IL",38.701462,-90.148717
"Poplar Bluff, MO",36.757017,-90.39287
"Brookfield, IL",41.823936,-87.851744
"Verona, WI",42.990804,-89.533192
"Ft.atkinson, IA",43.143281,-91.932644
"Cottage grove, OR",43.797639,-123.059544
